code_naf,code_rome,name,desc
11.02A,"",Fabrication de vins effervescents,"11.02A Fabrication de vins effervescents Cette sous-classe comprend : - la fabrication de champagnes - la production de vins mousseux et de crémants Cette sous-classe comprend aussi : - le mélange, la purification et l'embouteillage des vins effervescents - la fabrication de vin effervescent sans alcool ou faiblement alcoolisé - le vieillissement des vins effervescents pour compte propre - les traitements œnologiques des vins effervescents Cette sous-classe ne comprend pas : - la fabrication d'apéritifs à base de vins (cf. 11.02B) et de vins aromatisés (cf. 11.04Z) - l'exploitation de cave pour vieillissement du vin, pour compte de tiers (cf. 52.10B) - l'embouteillage et l'étiquetage simples dans le cadre du commerce de gros (cf. 46.34Z) et pour compte de tiers (cf. 82.92Z)"
11.02B,"",Vinification,"11.02B Vinification Cette sous-classe comprend : - la fabrication de vins à partir de raisins de cuve - la fabrication de vins à partir de moût de raisin concentré - la fabrication de vins doux naturels et de vins de liqueur Cette sous-classe comprend aussi : - le mélange, la purification et l'embouteillage du vin - la fabrication de vin sans alcool ou faiblement alcoolisé - la fabrication d'apéritifs à base de vins - le vieillissement des vins pour compte propre - les traitements œnologiques des vins Cette sous-classe ne comprend pas : - la fabrication de vins effervescents (cf. 11.02A) - la fabrication de vins aromatisés (cf. 11.04Z) - l'exploitation de cave pour vieillissement du vin, pour compte de tiers (cf. 52.10B) - l'embouteillage et l'étiquetage simples dans le cadre du commerce de gros (cf. 46.34Z) et pour compte de tiers (cf. 82.92Z) Produits associés : 11.02.12, 11.02.20, 11.02.99p"
11.03Z,"",Fabrication de cidre et de vins de fruits ,"11.03.99 Opérations sous-traitées dans le cadre de l'élaboration du cidre et d'autres vins de fruits CC : - opérations partielles ou totales du processus de production des produits concernés, réalisées par un sous-traitant sur des intrants possédés par le donneur d'ordre. Ces opérations sont rémunérées pour le travail qu'elles représentent et peuvent comprendre la fourniture de matières premières complémentaires Par exemple : - pressage de fruits pour la fabrication de cidre et autres vins de fruits NC : - produits du même domaine, fabriqués par un sous-traitant propriétaire des intrants (voir postes précédents)"
11.04Z,"",Production d'autres boissons fermentées non distillées,"11.04.99 Opérations sous-traitées intervenant dans l'élaboration d'autres boissons fermentées non distillées CC : - opérations partielles ou totales du processus de production des produits concernés, réalisées par un sous-traitant sur des intrants possédés par le donneur d'ordre. Ces opérations sont rémunérées pour le travail qu'elles représentent et peuvent comprendre la fourniture de matières premières complémentaires NC : - produits du même domaine, fabriqués par un sous-traitant propriétaire des intrants (voir postes précédents) Classification des Produits Française CPF rév. 2.1 117"
11.05Z,"",Fabrication de bière,"11.05.99 Opérations sous-traitées intervenant dans l'élaboration de la bière CC : - opérations partielles ou totales du processus de production des produits concernés, réalisées par un sous-traitant sur des intrants possédés par le donneur d'ordre. Ces opérations sont rémunérées pour le travail qu'elles représentent et peuvent comprendre la fourniture de matières premières complémentaires NC : - produits du même domaine, fabriqués par un sous-traitant propriétaire des intrants (voir postes précédents)"
11.06Z,"",Fabrication de malt,"11.06.99 Opérations sous-traitées intervenant dans l'élaboration du malt CC : - opérations partielles ou totales du processus de production des produits concernés, réalisées par un sous-traitant sur des intrants possédés par le donneur d'ordre. Ces opérations sont rémunérées pour le travail qu'elles représentent et peuvent comprendre la fourniture de matières premières complémentaires NC : - produits du même domaine, fabriqués par un sous-traitant propriétaire des intrants (voir postes précédents)"
11.07A,"",Industrie des eaux de table,"11.07A Industrie des eaux de table Cette sous-classe comprend : - la production d'eaux minérales naturelles et d'autres eaux embouteillées Cette sous-classe ne comprend pas : - la fabrication de glace (cf. 35.30Z) - l'embouteillage et l'étiquetage simples dans le cadre du commerce de gros (cf. 46.34Z) et pour compte de tiers (cf. 82.92Z) Produits associés : 11.07.11, 11.07.99p"
11.07B,"",Production de boissons rafraîchissantes,"11.07B Production de boissons rafraîchissantes Cette sous-classe comprend : - la production de boissons rafraîchissantes non alcoolisées, édulcorées et/ou aromatisées telles que citronnade, orangeade, cola, boissons au thé, boissons énergétiques, boissons à base de fruits, tonics, etc. - la production de sirops de fruits - la production de boissons sans alcool diverses Cette sous-classe comprend aussi : - la production « d'apéritifs » sans alcool - la production de laits aromatisés"
12.00Z,"",Fabrication de produits à base de tabac,"12.00.99 Opérations sous-traitées intervenant dans l'élaboration de produits à base de tabac CC : - opérations partielles ou totales du processus de production des produits concernés, réalisées par un sous-traitant sur des intrants possédés par le donneur d'ordre. Ces opérations sont rémunérées pour le travail qu'elles représentent et peuvent comprendre la fourniture de matières premières complémentaires Par exemple : - préparation à façon du tabac NC : - produits du même domaine, fabriqués par un sous-traitant propriétaire des intrants (voir postes précédents) Classification des Produits Française CPF rév. 2.1 123"
13.10Z,"",Préparation de fibres textiles et filature,"13.10Z Préparation de fibres textiles et filature Cette sous-classe comprend : - la préparation des fibres textiles : • le lavage, le dégraissage, le carbonisage et le peignage de la laine, la teinture de la laine de tonte • le cardage et le peignage de tout type de fibres d'origine animale, végétale ou de fibres artificielles ou synthétiques • le dévidage des cocons ; le cardage et le lavage des déchets de soie • le teillage du lin - l'effilochage - la filature par toutes techniques de tous types de fils : • la filature de l'industrie cotonnière et de l'industrie lainière (cycles cardé ou peigné) • la filature et le moulinage de soierie • la fabrication de fils à coudre à partir de toute matière textile, y compris les mélanges, pour la confection et les usages domestiques • la fabrication de fils à tricoter ou à crocheter à la main • la texturation, le moulinage, le retordage, le câblage et l'adhérisation de fils de filaments artificiels ou synthétiques Cette sous-classe comprend aussi : - la préparation et la filature d'autres fibres textiles telles les fibres de jute ou les fibres dures - la fabrication de fils de papier Cette sous-classe ne comprend pas : - le rouissage des végétaux donnant des fibres textiles telles que le jute ou le lin (cf. 01.16Z) - l'égrenage du coton (cf. 01.63Z) - la fabrication de fibres de verre (cf. 23.14Z) - la fabrication de fibres artificielles ou synthétiques (cf. 20.60Z) - la filature des fibres d'amiante (cf. 23.99Z) Produits associés : 13.10.10, 13.10.21, 13.10.22, 13.10.23, 13.10.24, 13.10.25,"
13.20Z,"",Tissage,"13.20.11 Tissus de soie ou de déchets de soie CC : - tissus à prépondérance de soie Classification des Produits Française CPF rév. 2.1 127 • la fabrication de soieries • le tissage de lin, ramie, chanvre, jute, fibres dures et fils spéciaux • le tissage de matières textiles synthétiques analogues (polypropylène, polyéthylène, etc.) pour emballage • la fabrication de tissus en fibres de verre • la fabrication de fils de carbone tissé ou d'aramide • la fabrication d'imitations de fourrure par tissage et de fourrures artificielles Cette sous-classe ne comprend pas : - la fabrication d'étoffes à mailles (cf. 13.91Z) - la fabrication de tapis et moquettes (cf. 13.93Z) - la fabrication d'articles de rubanerie et de passementerie (cf. 13.96Z) - la fabrication de non-tissés et de feutres (cf. 13.99Z) Produits associés : 13.20.11, 13.20.12, 13.20.13, 13.20.14, 13.20.19, 13.20.20,"
13.30Z,"",Ennoblissement textile,"13.30Z Ennoblissement textile Cette sous-classe comprend : - l'ennoblissement textile pour compte de tiers tels que : • le blanchiment, la teinture et l'apprêt de fibres, de fils, de tissus et d'articles en textile, y compris les vêtements • l'apprêtage, le séchage, le vaporisage, le décatissage, le stoppage, le sanforisage, le mercerisage de textiles et d'articles textiles, y compris les vêtements Cette sous-classe comprend aussi : - la décoloration des jeans - le plissage et les opérations similaires effectuées sur des textiles - l'imperméabilisation, l'enduction, le caoutchoutage ou l'imprégnation de vêtements - l'ennoblissement textile d'articles vestimentaires en cuir Cette sous-classe ne comprend pas : - la fabrication de tissus textiles imprégnés, enduits, couverts ou stratifiés avec du caoutchouc, où le caoutchouc est le constituant principal (cf. 22.19Z) Produits associés : 13.30.11, 13.30.12, 13.30.13 13.9 FABRICATION D'AUTRES TEXTILES Ce groupe comprend la fabrication d'articles confectionnés en matière textile à l'exception des articles vestimentaires, tels que le linge de maison, les tapis et carpettes, les ficelles, les articles de rubanerie, les ouvrages de passementerie et articles analogues, etc."
13.91Z,"",Fabrication d'étoffes à mailles,"13.91.99 Opérations sous-traitées intervenant dans la fabrication d'étoffes à maille CC : - opérations partielles ou totales du processus de production des produits concernés, réalisées par un sous-traitant sur des intrants possédés par le donneur d'ordre. Ces opérations sont rémunérées pour le travail qu'elles représentent et peuvent comprendre la fourniture de matières premières complémentaires NC : - produits du même domaine, fabriqués par un sous-traitant propriétaire des intrants (voir postes précédents)"
13.92Z,"","Fabrication d'articles textiles, sauf habillement","13.92 Articles textiles confectionnés, sauf habillement CC : - articles tissés ou à maille NC : - articles d'habillement (14) Classification des Produits Française CPF rév. 2.1 131 Cette sous-classe comprend : - la fabrication d'articles en toutes matières textiles y compris en étoffes à mailles : • couvertures et plaids • linge de maison tel que linge de lit, de table, de toilette ou de cuisine • édredons, couettes, coussins, poufs, oreillers, sacs de couchage etc. - la fabrication d'articles textiles d'ameublement : • rideaux, draperies, stores, couvre-lits, housses pour machines et mobilier, etc. • bâches, bannes et stores d'extérieur, tentes, matériel de campement en textile, voiles de bateau, housses de protection pour voitures, appareils ou meubles, etc. • drapeaux, bannières, banderoles et fanions • chiffons à poussière, serpillières, torchons et articles similaires, gilets de sauvetage, parachutes etc. Cette sous-classe comprend aussi : - la fabrication de tapisseries tissées à la main - la fabrication de la partie textile des couvertures chauffantes Cette sous-classe ne comprend pas : - la fabrication d'articles textiles à usage technique (cf. 13.96Z) - les activités des tapissiers décorateurs - la fabrication des draps chirurgicaux (cf. 32.50A) Produits associés : 13.92.11, 13.92.12, 13.92.13, 13.92.14, 13.92.15, 13.92.16,"
